ID_TRAIN,NB_EMPT,R_ATD,DUREE,PRT_VAL,AGE_D,REV_BT,REV_NET,TYP_RES,ST_EMPL,MNT_EPAR,NB_ER_6MS,NB_ER_12MS,NB_DEC_12MS,NB_OPER,NB_COUR,NB_INTR_1M,NB_INTR_12M,PIR_DEL,NB_DEL_30,NB_DEL_60,NB_DEL_90,MNT_PASS,MNT_ACT,MNT_AUT_REN,MNT_UTIL_REN,NB_SATI,TYP_FIN,MNT_DEMANDE,DEFAULT,PROFIT_LOSS
5008472,1,0.19,1,0.99,23,16000,10000,L,P,71661,0,0,0,8,1,0,0,0,0,0,0,1751,71661,29000,28999,5,AUTO,18200,0,910
5008473,1,0.64,2,1,18,48000,42000,L,T,14647,0,1,0,3,1,0,0,0,0,0,0,224822,253444,2000,1142,2,AUTO,27400,0,1370
5008474,1,0.66,4,1,26,62000,56000,A,,9576,0,0,3,8,6,0,0,0,0,0,0,4883,9576,3000,1778,7,AUTO,25900,0,1295
5008475,1,0.65,5,1,32,129000,93000,A,R,10439,0,0,0,7,4,0,0,0,0,0,0,246307,357040,28500,28499,7,AUTO,31200,0,1560
5008476,1,0.36,2,1,21,71000,49000,L,R,47508,0,0,0,7,6,1,1,0,0,0,0,5816,200296,3500,0,6,AUTO,36700,0,1835
5008477,1,0.36,7,0.9,23,43000,38000,L,P,1885,0,0,0,11,9,0,0,0,0,0,0,20135,24373,4000,1600,9,AUTO,20700,0,1035
5008478,1,0.01,3,0.53,55,70000,47000,L,R,2011,0,0,0,9,9,0,0,0,0,0,0,0,109465,3500,666,9,AUTO,5400,0,270
5008479,1,0.24,4,1,24,13000,10000,A,R,133580,0,0,0,8,2,0,0,0,0,4,0,327172,334494,22000,0,6,AUTO,20800,0,1040
5008480,1,0.19,3,0.56,19,56000,40000,L,R,5882,0,0,0,13,7,0,0,0,0,0,0,2488,448502,16500,667,13,AUTO,23500,0,1175
5008481,1,0.51,4,0.67,34,38000,22000,L,P,5255,0,0,0,11,9,0,0,0,0,0,0,343,191048,2500,0,10,AUTO,7400,0,370
5008482,1,0.18,4,0.51,23,53000,35000,L,P,18373,0,0,0,1,1,0,0,0,0,0,0,4465,490483,1000,999,1,AUTO,30800,0,1540
5008483,1,0.14,1,0.92,20,58000,35000,P,R,688,0,0,0,9,7,0,0,0,0,0,0,13289,19140,6500,0,8,AUTO,40000,0,2000
5008484,1,0.11,6,0.64,29,4000,3000,L,R,209160,0,0,0,1,0,0,0,0,0,0,0,6418,209160,0,0,1,AUTO,24300,0,1215
5008485,1,0.58,4,1,24,14000,8000,L,P,54850,3,7,0,8,7,0,0,0,0,0,0,13616,54850,32000,19796,7,AUTO,32700,0,1635
5008486,1,0.35,1,0.92,57,92000,80000,L,P,128755,0,0,0,8,7,0,0,1,1,1,0,188910,303332,24000,3217,7,AUTO,28400,0,1420
5008487,1,0.31,7,0.4,19,81000,49000,A,P,77848,0,0,0,13,10,0,0,0,0,1,0,42255,309968,500,499,10,AUTO,14000,0,700
5008488,1,0.7,6,1,19,32000,26000,L,,19766,0,0,0,9,7,0,0,0,0,0,0,8753,19766,9500,981,5,AUTO,25300,0,1265
5008489,1,0.41,5,1,28,30000,21000,A,T,43129,0,1,0,6,2,0,0,0,0,0,0,23424,59973,500,0,6,AUTO,20500,0,1025
5008490,1,0.58,6,1,19,53000,46000,L,T,593,0,0,0,8,7,0,0,0,0,0,0,2964,104217,1500,0,7,AUTO,21300,0,1065
5008491,1,0.11,4,0.55,28,46000,39000,P,R,164334,0,0,0,13,9,0,0,1,0,0,3,58438,164334,1500,890,10,AUTO,28700,0,1435
5008492,1,0.1,4,0.92,69,43000,34000,L,T,24246,0,0,0,4,3,0,0,0,0,0,0,122,24246,8000,1208,4,AUTO,13600,0,680
5008493,2,0.67,6,0.93,32,116000,76000,L,T,52300,0,0,0,6,5,0,0,0,0,0,0,184460,279026,5500,5500,5,AUTO,31800,0,1590
5008494,1,0.52,3,1,22,16000,14000,L,P,46845,2,2,0,4,4,0,0,0,0,0,0,354546,355808,14000,0,1,AUTO,22600,0,1130
5008495,1,0.34,4,1,34,91000,66000,P,P,120,0,0,0,4,4,0,0,0,0,0,0,281145,285885,4500,3071,3,AUTO,39900,0,1995
5008496,1,0.13,4,0.63,53,51000,36000,P,R,43983,0,0,0,5,3,0,0,0,0,0,0,26992,43983,1000,380,5,AUTO,38900,0,1945
5008497,1,0.12,3,1,24,53000,44000,L,R,24972,4,4,4,4,3,0,0,2,1,0,0,71760,280238,1000,1000,1,AUTO,26200,1,-25070.22089
5008498,1,0.19,2,1,48,50000,45000,P,R,26688,0,0,0,4,3,0,0,0,0,0,0,10220,133413,14500,4841,4,AUTO,12000,0,600
5008499,1,0.38,4,1,19,73000,42000,A,,129513,0,0,0,2,0,0,0,0,0,2,0,124868,191470,0,0,1,AUTO,18900,0,945
5008500,1,0.72,3,1,27,41000,24000,L,T,13732,0,0,0,7,7,0,0,0,0,0,0,163915,428042,17000,1721,7,AUTO,20200,0,1010
5008501,2,0.06,2,0.76,26,50000,42000,L,P,35679,0,0,0,8,6,0,0,0,0,0,0,145857,260503,30000,3349,6,AUTO,20200,0,1010
5008502,1,0,5,1,61,130000,82000,P,R,79220,0,0,0,5,4,0,0,0,0,1,0,37894,266373,59000,35529,4,AUTO,25800,0,1290
5008503,1,0.33,5,1,24,16000,13000,P,,1221,0,0,2,12,6,5,5,0,0,0,0,12740,133044,10500,6026,9,AUTO,24500,0,1225
5008504,1,0.03,6,0.44,20,54000,44000,L,P,470,0,0,0,13,8,0,0,0,1,0,0,7307,470,500,60,11,AUTO,18100,0,905
5008505,1,0.12,6,1,22,38000,23000,L,P,21799,0,0,0,5,5,0,0,0,0,0,0,2369,21799,500,124,5,AUTO,37900,0,1895
5008506,2,0.35,5,0.66,21,72000,55000,P,R,57878,0,0,0,8,4,0,0,0,0,0,0,1760,57878,1000,131,7,AUTO,31900,0,1595
5008507,1,0.11,5,0.58,61,58000,38000,L,T,168846,0,0,0,5,4,0,0,0,0,0,0,4888,168846,1500,619,5,AUTO,15500,0,775
5008508,1,0.04,3,0.91,21,54000,42000,P,R,1539,0,0,0,1,1,0,0,1,0,0,0,83360,512374,10000,1114,1,AUTO,25900,0,1295
5008509,1,0.52,4,0.83,,21000,19000,A,R,21127,0,1,0,6,3,0,0,0,0,0,0,1991,21127,76500,0,6,AUTO,27900,0,1395
5008510,1,0.49,7,1,34,41000,28000,L,R,10127,3,3,0,6,4,0,0,0,4,2,0,21082,10127,4500,4500,1,AUTO,6100,1,-6064.55771
5008511,1,0.16,6,1,26,34000,22000,P,,1612,2,2,0,9,7,0,0,0,0,0,0,8862,1612,1000,766,9,AUTO,36100,0,1805
5008512,1,0.33,2,1,,91000,57000,P,T,9556,0,0,3,7,5,0,0,0,0,0,2,106062,113319,500,107,7,AUTO,9100,0,455
5008513,1,0.69,2,1,32,45000,40000,L,R,8219,0,0,0,10,8,0,0,0,0,0,0,23100,8219,2000,122,8,AUTO,33600,0,1680
5008514,1,0.1,5,0.72,58,158000,140000,L,P,208040,0,0,0,8,7,0,0,0,0,0,0,3179,426585,9000,8999,8,AUTO,39100,1,-12362.27361
5008515,1,0.28,5,1,45,65000,41000,A,R,218313,0,0,0,5,4,4,4,0,0,0,0,2321,218313,2000,202,4,AUTO,16300,0,815
5008516,2,0.71,7,1,19,4000,3000,A,R,6288,0,0,3,13,8,0,0,0,0,0,0,541,6288,6500,0,3,AUTO,22400,0,1120
5008517,2,0.16,1,1,40,73000,65000,L,R,21375,0,0,1,6,3,0,0,0,0,0,0,2575,21375,8000,382,5,AUTO,37800,0,1890
5008518,1,0.37,5,0.64,37,104000,73000,P,R,91257,0,0,0,8,7,1,1,0,0,0,0,44877,91257,20000,0,7,AUTO,27700,0,1385
5008519,1,0.1,3,0.45,60,158000,118000,L,R,21173,0,0,0,5,2,0,0,0,0,0,0,31258,86483,8000,7999,5,AUTO,34600,0,1730
5008520,1,0.34,1,0.49,36,48000,42000,L,R,19809,0,0,0,10,9,0,0,0,0,0,0,4735,19809,2000,0,9,AUTO,7800,0,390
5008521,1,0.41,6,1,46,105000,84000,L,P,196135,0,0,0,6,0,0,0,0,0,0,0,25762,196135,0,0,5,AUTO,31200,0,1560
5008522,1,0.34,7,0.83,65,61000,47000,L,R,4928,0,0,0,2,1,0,0,0,0,0,0,775,4928,7000,27,1,AUTO,17000,0,850
5008523,1,0.05,3,0.95,29,35000,23000,L,T,65772,1,1,0,6,5,0,0,0,0,0,0,946,65772,10500,4377,2,AUTO,11900,0,595
5008524,1,0.33,6,1,28,82000,58000,A,T,78258,0,0,0,14,10,0,0,0,0,0,0,103055,189411,19000,18170,11,AUTO,7200,0,360
5008525,1,0.36,4,1,58,39000,28000,L,P,14106,0,0,0,5,1,0,0,0,0,0,0,206395,210073,1000,240,5,AUTO,22100,0,1105
5008526,1,0.38,4,1,29,58000,52000,A,R,7753,3,3,0,8,7,0,0,0,0,0,0,139236,192707,4500,442,8,AUTO,11400,0,570
5008527,1,0.38,5,1,22,48000,39000,L,,44227,0,0,0,3,1,0,0,0,2,1,0,5666,44227,14500,14500,3,AUTO,12700,1,-12699.92905
5008528,1,0.18,5,1,50,47000,36000,L,T,234983,0,0,0,7,6,3,3,0,0,0,0,620,234983,5000,2325,6,AUTO,15200,0,760
5008529,2,0.48,7,1,20,29000,16000,L,,42930,0,0,0,9,7,0,0,0,0,0,0,2619,223421,2500,760,8,AUTO,27600,0,1380
5008530,1,0.34,6,0.99,27,76000,56000,L,T,940,0,0,0,2,0,0,0,0,0,0,0,30113,31090,0,0,2,AUTO,21900,0,1095
5008531,2,0.2,3,1,18,39000,25000,L,,708,3,3,0,3,0,0,0,0,5,0,0,138871,161298,0,0,3,AUTO,14900,0,745
5008532,1,0.3,3,1,57,29000,21000,A,P,72405,0,0,0,6,1,0,0,0,0,0,0,2451,72405,2000,731,5,AUTO,12600,0,630
5008533,1,0.19,4,0.48,33,23000,20000,L,R,22749,0,0,0,6,0,0,0,0,0,0,0,1815,22749,0,0,5,AUTO,13600,0,680
5008534,1,0.16,6,1,37,37000,29000,L,R,77243,0,0,0,8,7,0,0,0,0,0,0,9551,191458,4000,3999,5,AUTO,24600,0,1230
5008535,2,0.63,3,1,18,10000,6000,L,,14562,0,0,1,11,6,0,0,0,0,0,0,348248,350340,30500,18221,11,AUTO,18200,0,910
5008536,1,0.12,6,0.97,31,71000,40000,L,P,50804,0,0,0,2,0,1,1,0,0,0,0,81970,278116,0,0,2,AUTO,31300,0,1565
5008537,1,0.15,3,1,32,23000,18000,L,,151140,0,0,0,11,9,0,0,0,0,0,0,636,151140,4500,4500,9,AUTO,31000,0,1550
5008538,1,0.45,6,1,33,125000,89000,P,T,18672,0,4,0,9,8,0,0,0,0,6,0,275352,288149,1000,276,7,AUTO,20400,0,1020
5008539,2,0.77,2,1,49,97000,69000,L,P,83715,0,0,0,8,7,0,0,0,2,0,0,13115,83715,4500,3,5,AUTO,18900,0,945
5008540,1,0.34,6,1,26,8000,6000,A,,7135,0,0,3,12,1,0,0,0,0,0,0,2072,7135,2500,2499,11,AUTO,30500,0,1525
5008541,2,0.46,6,1,24,92000,73000,A,,224632,0,2,0,4,4,1,1,0,0,0,0,104487,224632,1000,999,3,AUTO,31700,1,-31022.31648
5008542,1,0.28,5,1,48,115000,102000,P,P,63773,0,0,0,5,4,0,0,0,0,0,0,162742,331032,10000,10000,5,AUTO,23500,0,1175
5008543,1,0.34,6,1,28,52000,36000,A,R,1759,3,3,1,10,9,0,0,0,0,4,3,14849,17718,1000,520,8,AUTO,16800,0,840
5008544,1,0.19,1,0.99,23,92000,66000,A,R,1091,0,0,0,6,5,0,0,0,0,0,0,55330,235640,36000,14853,5,AUTO,14600,0,730
5008545,1,0.3,4,0.91,56,68000,44000,L,R,24223,0,0,0,8,7,0,0,0,0,0,0,1086,24223,500,72,6,AUTO,19700,0,985
5008546,1,0.17,3,1,32,55000,49000,A,P,188296,0,0,0,9,8,0,0,0,0,0,0,264814,266819,15500,15499,7,AUTO,31600,0,1580
5008547,1,0.22,7,0.9,33,128000,107000,P,R,471,0,0,0,9,9,0,0,0,0,0,0,19306,471,3500,965,6,AUTO,39900,0,1995
5008548,2,0.61,3,1,22,31000,18000,A,,26091,0,0,0,6,2,0,0,0,0,0,0,56638,78339,8500,8500,5,AUTO,9900,0,495
5008549,1,0.32,5,1,38,106000,96000,P,P,103262,0,0,0,9,9,0,0,0,0,2,0,158174,272860,2500,970,7,AUTO,28000,0,1400
5008550,1,0.42,2,1,77,124000,98000,L,P,46726,0,0,0,7,5,0,0,0,0,0,0,28229,518678,7500,7499,6,AUTO,21200,0,1060
5008551,1,0.52,4,1,42,70000,51000,L,P,35376,1,1,0,7,4,0,0,0,1,0,0,0,56300,7500,1986,6,AUTO,14900,0,745
5008552,1,0.41,2,1,18,88000,75000,L,,4930,4,4,3,4,1,0,0,0,0,0,0,4366,4930,2500,2499,3,AUTO,39600,0,1980
5008553,1,0.65,4,0.83,18,84000,69000,L,P,56872,0,0,0,10,0,0,0,0,0,0,0,453656,588825,0,0,9,AUTO,13600,0,680
5008554,1,0.4,7,1,50,49000,41000,P,T,5513,0,1,0,8,2,0,0,0,0,0,0,178503,238044,7500,7499,8,AUTO,12400,0,620
5008555,1,0.28,5,1,63,42000,37000,L,R,154223,0,0,0,9,8,0,0,0,0,0,0,46200,594426,2500,0,8,AUTO,17800,0,890
5008556,1,0.07,1,0.51,64,169000,134000,P,R,208185,0,0,0,10,8,0,0,0,0,0,0,1445,208185,59000,58999,7,AUTO,11800,0,590
5008557,1,0.36,5,1,20,12000,9000,L,,13206,0,1,0,2,2,0,0,0,0,0,0,115215,135496,33000,29516,2,AUTO,15100,0,755
5008558,1,0.26,6,1,36,27000,22000,L,,2096,0,0,0,1,1,0,0,0,0,0,0,898,2096,12000,1446,1,AUTO,13400,1,-8909.886309
5008559,1,0.72,6,1,46,87000,49000,L,P,1132,3,3,0,8,6,0,0,0,0,0,0,7602,128162,4000,1140,7,AUTO,37000,0,1850
5008560,1,0.12,1,1,28,106000,83000,P,R,65563,0,0,0,12,5,0,0,0,0,0,2,1078,118744,16000,16000,11,AUTO,37800,0,1890
5008561,2,0.51,5,1,19,41000,34000,A,R,176,0,0,2,5,3,0,0,0,0,0,0,2182,176,8500,8500,4,AUTO,36300,0,1815
5008562,1,0.61,7,1,19,42000,36000,L,R,16379,0,0,0,14,6,0,0,0,0,0,0,123898,266127,500,152,12,AUTO,8200,0,410
5008563,1,0.62,7,1,21,122000,77000,A,P,126536,1,1,0,13,10,0,0,0,0,0,0,11027,450537,5000,4062,13,AUTO,28600,0,1430
5008564,2,0.38,5,0.94,18,35000,24000,L,,22653,0,0,0,4,1,0,0,0,0,2,0,0,27383,3000,2999,3,AUTO,7900,0,395
5008565,1,0.34,6,0.99,23,79000,64000,A,R,84652,0,0,0,13,6,0,0,0,0,0,0,2429,84652,11500,3578,2,AUTO,26600,0,1330
5008566,1,0.11,3,0.64,37,113000,64000,L,R,4200,5,5,0,5,0,0,0,0,0,0,0,19061,4200,0,0,4,AUTO,25600,0,1280
5008567,2,0.33,6,1,25,9000,7000,P,R,4815,0,0,0,6,2,0,0,0,0,0,0,15,43233,19500,19500,5,AUTO,36800,0,1840
5008568,2,0.38,5,1,20,31000,19000,L,P,27206,1,3,0,10,10,0,0,0,0,0,1,376837,386291,8000,7999,10,AUTO,32800,0,1640
5008569,2,0.44,3,0.97,44,51000,37000,P,P,2829,0,0,3,6,6,0,0,0,0,0,0,15541,2829,500,499,4,AUTO,17800,0,890
5008570,1,0.43,2,1,21,54000,41000,L,P,63946,0,0,0,7,6,6,6,0,0,0,0,38314,63946,12000,7754,3,AUTO,35900,0,1795
5008571,1,0.43,6,0.91,24,48000,35000,P,P,51519,0,0,0,7,5,0,0,0,0,0,0,218181,221200,9500,974,4,AUTO,17300,0,865
5008572,1,0.28,3,1,29,10000,9000,P,T,1721,4,4,0,9,7,0,0,0,0,0,0,14419,16973,2000,487,9,AUTO,18600,0,930
5008573,1,0.32,5,1,55,110000,71000,P,P,152021,0,0,0,6,6,0,0,0,0,0,0,389057,392729,5000,2065,5,AUTO,26100,0,1305
5008574,2,0.36,7,0.61,22,39000,33000,A,R,64915,2,2,0,13,7,0,0,0,0,0,0,142054,147912,2000,1999,3,AUTO,23000,0,1150
5008575,1,0.26,3,1,41,43000,25000,L,R,21019,0,0,0,7,6,0,0,0,0,0,0,230886,345312,45000,5113,7,AUTO,15300,0,765
5008576,1,0.18,2,1,39,108000,68000,P,R,207204,1,1,0,8,6,0,0,0,0,0,0,7913,207204,21500,13339,6,AUTO,28500,1,-28499.44184
5008577,1,0.39,7,0.8,56,74000,60000,P,P,9331,0,0,0,7,3,0,0,0,0,0,0,41975,46348,3000,414,7,AUTO,18800,0,940
5008578,1,0.52,3,1,25,69000,61000,L,R,69763,0,0,0,6,5,0,0,0,0,0,0,2421,69763,500,370,5,AUTO,19200,0,960
5008579,1,0.02,4,1,41,52000,30000,P,P,869,4,4,0,12,10,0,0,0,0,0,0,19371,869,8000,4040,11,AUTO,8000,0,400
5008580,1,0,5,1,38,71000,42000,P,R,98886,0,4,0,3,0,0,0,0,0,0,0,227514,322589,0,0,3,AUTO,21900,0,1095
5008581,1,0.21,1,0.48,28,52000,45000,L,P,63150,0,2,0,9,1,0,0,0,0,0,0,17412,63150,1000,999,7,AUTO,39400,0,1970
5008582,2,0.62,2,0.94,38,58000,45000,A,P,31503,0,0,0,10,9,0,0,0,6,0,0,0,31503,7000,1128,8,AUTO,32800,0,1640
5008583,2,0.68,5,1,18,61000,39000,L,P,8081,0,0,4,11,5,0,0,0,1,0,0,704,118231,2000,1999,9,AUTO,22100,0,1105
5008584,2,0.28,5,1,35,130000,96000,L,R,48283,0,0,0,3,3,1,1,0,0,0,0,2658,48283,11500,4547,2,AUTO,5500,0,275
5008585,1,0.28,2,0.99,46,39000,28000,A,T,140112,0,0,0,8,7,0,0,0,0,0,0,670,140112,11000,10999,6,AUTO,15100,1,-2016.753082
5008586,1,0.35,5,1,21,18000,10000,L,,65449,0,0,0,7,3,0,0,0,0,0,0,94577,109437,1000,365,4,AUTO,9500,0,475
5008587,1,0,2,0.57,59,43000,24000,P,R,126067,0,0,0,6,2,0,0,0,1,0,0,2099,126067,69500,3511,5,AUTO,6900,0,345
5008588,1,0.37,6,0.98,19,50000,37000,L,P,1675,0,0,3,10,0,0,0,0,0,0,0,192825,194907,0,0,9,AUTO,30500,0,1525
5008589,2,0.3,2,1,42,98000,81000,L,R,35056,0,0,0,7,5,0,0,0,0,0,0,310140,310706,500,499,6,AUTO,14300,0,715
5008590,1,0.31,2,1,20,70000,56000,L,,1724,0,0,0,10,6,0,0,0,0,0,0,7756,1724,3500,319,9,AUTO,28300,0,1415
5008591,1,0.14,4,0.97,53,34000,23000,L,R,123479,0,1,0,2,1,1,1,0,0,0,0,14087,123479,37500,21938,1,AUTO,22400,0,1120
5008592,1,0.82,4,1,19,15000,12000,A,T,523,0,0,0,3,1,0,0,0,0,0,0,240859,296252,500,0,1,AUTO,13100,0,655
5008593,1,0.57,3,1,25,7000,4000,L,P,114746,0,0,0,0,0,0,0,0,0,0,0,19638,114746,0,0,0,AUTO,16000,0,800
5008594,1,0.39,6,0.76,18,21000,18000,L,R,22004,0,0,0,4,3,0,0,0,0,0,0,11792,22004,4500,1383,3,AUTO,10000,0,500
5008595,2,0.41,1,1,29,25000,14000,A,,56155,0,0,0,6,5,0,0,0,0,0,0,226724,324193,500,59,5,AUTO,22100,0,1105
5008596,1,0.05,2,0.96,47,123000,109000,P,P,46107,2,2,0,5,5,2,2,0,0,0,0,69900,123188,1000,543,4,AUTO,38900,0,1945
5008597,1,0.36,4,1,76,46000,36000,L,R,7552,0,0,0,7,6,0,0,0,0,0,0,326147,397930,3000,2048,7,AUTO,27900,0,1395
5008598,1,0.2,1,1,26,115000,83000,L,R,113782,0,0,0,3,3,3,3,0,0,0,0,2246,113782,4000,734,3,AUTO,36700,0,1835
5008599,1,0.35,5,1,19,37000,21000,A,,49080,3,3,0,14,11,0,0,0,0,0,0,8463,49080,11000,1016,11,AUTO,20800,0,1040
5008600,2,0.31,4,1,22,92000,66000,A,P,1284,0,0,0,5,3,0,0,0,0,0,0,11274,133723,12000,11999,5,AUTO,32500,0,1625
5008601,1,0.24,2,1,54,123000,100000,P,R,34001,3,3,0,6,6,0,0,0,0,0,0,3187,34001,500,399,2,AUTO,11200,1,-2875.879452
5008602,1,0.15,3,0.96,47,123000,103000,L,R,39063,0,0,0,10,8,0,0,0,0,0,0,2611,53174,41000,5263,9,AUTO,37700,0,1885
5008603,1,0.37,7,1,67,174000,145000,L,R,81590,2,2,0,2,2,0,0,2,0,0,0,3340,81590,1000,999,2,AUTO,39900,1,-36742.17572
5008604,1,0.41,3,0.95,27,29000,19000,A,P,35032,0,2,0,9,8,0,0,0,0,0,0,0,37994,13500,13500,9,AUTO,37400,0,1870
5008605,1,0.13,3,1,26,142000,117000,P,R,98752,0,0,0,5,5,0,0,0,0,0,0,9893,98752,2500,2206,5,AUTO,29300,0,1465
5008606,1,0.51,2,1,23,15000,12000,A,R,94482,0,0,0,0,0,0,0,0,0,0,0,22339,94482,0,0,0,AUTO,32700,0,1635
5008607,1,0.25,1,0.92,36,38000,31000,A,R,7243,1,6,4,9,0,1,1,0,0,0,0,1022,7243,0,0,9,AUTO,23400,1,-2927.272566
5008608,1,0.6,5,0.93,28,6000,3000,L,P,31136,0,0,0,4,1,0,0,0,0,0,0,738,31136,3500,1051,4,AUTO,29300,0,1465
5008609,1,0.27,3,1,23,65000,44000,L,R,944,0,0,0,7,2,0,0,0,0,0,0,0,53814,6000,0,6,AUTO,27900,0,1395
5008610,1,0.36,4,1,20,75000,65000,L,P,5580,0,0,1,5,4,0,0,0,0,0,0,1770,5580,500,499,4,AUTO,25600,0,1280
5008611,1,0.28,7,0.94,37,60000,35000,P,P,34322,0,0,0,4,3,0,0,0,2,0,0,27363,56790,5000,3113,4,AUTO,5600,0,280
5008612,1,0.47,3,1,53,14000,9000,P,R,94784,0,0,0,7,7,0,0,0,0,0,0,4121,94784,21000,2110,6,AUTO,11700,0,585
5008613,1,0.26,3,1,56,50000,30000,L,R,44467,1,1,0,6,2,0,0,0,0,0,0,284246,284353,1000,811,0,AUTO,28700,0,1435
5008614,1,0.3,1,1,32,36000,20000,L,P,227663,0,0,0,6,5,0,0,0,0,0,0,14382,227663,16000,110,4,AUTO,10500,1,-9959.20862
5008615,1,0.05,4,1,19,124000,95000,P,P,37954,0,0,0,10,4,0,0,0,3,0,0,238,37954,1000,130,5,AUTO,32400,0,1620
5008616,1,0.27,4,1,37,57000,37000,L,T,904,0,0,0,5,4,0,0,0,0,0,0,13772,241514,8000,2409,4,AUTO,24600,0,1230
5008617,1,0.14,1,0.68,54,54000,47000,P,R,15108,0,0,1,7,6,0,0,2,0,0,0,13934,17823,5000,4500,6,AUTO,35600,0,1780
5008618,1,0.28,1,1,21,165000,131000,P,P,84597,0,0,0,8,8,0,0,0,0,0,0,2734,84597,11500,7417,5,AUTO,39400,0,1970
5008619,1,0.26,5,0.84,63,42000,34000,L,P,40077,0,0,0,8,7,0,0,0,0,0,0,72335,574586,7500,4099,7,AUTO,37400,0,1870
5008620,1,0.3,4,0.82,26,130000,104000,L,R,98515,0,0,0,9,6,6,6,0,0,0,0,3012,98515,7000,1348,9,AUTO,8000,0,400
5008621,1,0.09,1,1,26,47000,41000,P,,14105,0,0,0,9,8,0,0,0,0,0,0,52612,68023,2500,703,8,AUTO,9100,0,455
5008622,1,0.32,3,0.5,21,25000,15000,L,P,48425,0,1,0,4,3,0,0,0,0,0,0,15526,48425,1000,167,3,AUTO,17400,0,870
5008623,1,0.25,3,0.48,22,22000,17000,L,R,38409,0,1,0,7,7,0,0,0,0,0,0,45,103280,2000,1761,6,AUTO,12100,0,605
5008624,1,0.18,5,1,35,121000,89000,L,P,59487,0,0,0,7,5,0,0,0,0,0,0,1246,59487,12000,1311,6,AUTO,10600,0,530
5008625,1,0.66,4,1,45,44000,34000,L,R,117950,0,0,0,11,10,0,0,0,0,0,0,24267,117950,2500,2070,9,AUTO,18500,0,925
5008626,1,0.33,5,1,32,137000,104000,L,T,247671,0,0,0,11,10,3,3,1,0,0,0,4774,247671,500,499,9,AUTO,6700,1,-6696.189125
5008627,1,0.36,3,0.9,36,100000,58000,A,P,95372,0,4,0,6,3,0,0,0,0,0,0,2320,95372,20000,15512,5,AUTO,37000,0,1850
5008628,1,0.17,1,1,27,59000,48000,L,T,89885,3,3,0,10,8,0,0,0,3,0,5,43225,89885,12500,2217,9,AUTO,11800,1,-5047.176323
5008629,1,0.52,5,0.97,21,52000,30000,L,,68332,0,0,0,11,9,0,0,0,0,0,0,346781,349488,32000,205,9,AUTO,24200,0,1210
5008630,1,0.34,2,0.91,46,115000,72000,A,P,15921,4,4,3,5,5,0,0,0,0,0,0,2975,15921,2500,423,5,AUTO,35100,0,1755
5008631,1,0.34,5,0.93,42,36000,23000,A,P,66148,0,0,0,5,4,0,0,0,0,0,0,22433,66148,500,166,5,AUTO,27100,0,1355
5008632,1,0,4,1,67,150000,135000,L,R,8627,0,0,0,7,2,0,0,0,0,0,0,38085,40368,3500,2866,6,AUTO,11500,0,575
5008633,2,0.38,4,1,21,48000,39000,A,R,205,0,0,0,6,4,0,0,0,0,0,0,2695,69153,2000,1999,5,AUTO,16300,1,-7101.740059
5008634,2,0.79,3,1,27,43000,27000,A,T,12265,2,2,1,8,0,0,0,0,0,0,0,15165,12265,0,0,1,AUTO,14800,0,740
5008635,1,0.53,5,1,55,47000,39000,L,R,152250,0,0,0,3,3,0,0,0,0,0,0,239772,244195,5000,0,3,AUTO,31700,0,1585
5008636,1,0.31,4,0.62,66,70000,51000,L,P,164424,0,0,0,5,5,0,0,0,0,0,0,5023,164424,11000,3619,5,AUTO,35900,0,1795
5008637,1,0.01,4,1,24,83000,74000,A,R,11902,0,0,0,2,0,0,0,0,0,0,0,1249,213295,0,0,2,AUTO,22100,0,1105
5008638,1,0.38,7,0.82,22,55000,40000,A,R,31176,1,5,0,11,11,0,0,0,0,0,0,2463,31176,500,190,11,AUTO,20500,0,1025
5008639,1,0.12,6,1,63,56000,47000,L,R,45408,0,0,0,1,0,0,0,0,0,0,0,4485,45408,0,0,1,AUTO,6900,0,345
5008640,1,0.27,5,0.98,58,59000,54000,L,P,4994,0,0,0,5,2,0,0,0,0,0,0,0,125437,10500,3862,5,AUTO,32400,0,1620
5008641,1,0.32,2,1,55,61000,40000,P,R,2257,0,0,0,4,1,0,0,0,0,0,0,522,2257,2000,106,3,AUTO,13900,0,695
5008642,1,0.21,2,0.95,23,71000,61000,L,P,2048,0,1,0,9,4,0,0,0,0,0,0,143,207188,3000,1752,8,AUTO,17500,0,875
5008643,1,0.82,4,1,25,19000,14000,L,,4915,0,0,0,10,7,0,0,0,0,0,0,118005,120352,5000,5000,9,AUTO,26800,0,1340
5008644,1,0.42,4,1,34,46000,29000,P,P,112372,0,0,0,7,5,0,0,0,0,0,0,144882,485406,2500,862,6,AUTO,27500,0,1375
5008645,1,0.3,4,0.98,31,4000,3000,L,T,114250,0,0,0,10,7,0,0,0,0,0,0,7306,114250,3500,3500,9,AUTO,18600,0,930
5008646,1,0.25,3,1,29,45000,25000,L,P,1609,1,1,4,9,9,0,0,0,0,0,0,148741,185538,6500,5301,7,AUTO,8900,0,445
5008647,1,0.13,3,0.89,43,47000,42000,L,P,3451,0,0,0,8,0,0,0,0,0,0,0,261945,276905,0,0,5,AUTO,37800,0,1890
